1	15039	15795	2	2	1	0	3	18
1	17056	17232	2	2	1	0	2	10
1	18062	18267	2	2	1	0	4	14
1	92241	112699	2	2	1	0	1	7
1	164792	165883	2	2	1	0	1	8
1	165943	168099	2	2	1	0	1	19
1	185351	185490	2	2	1	0	1	11
1	185560	186316	2	2	1	0	4	18
1	187578	187754	2	2	1	0	2	10
1	188585	188790	2	2	1	0	4	14
1	268817	289265	2	2	1	0	1	7
1	497300	498072	2	2	1	0	1	17
1	504934	514358	2	2	1	0	1	15
1	765248	766328	2	2	1	0	1	8
1	766388	768547	2	2	1	0	1	19
1	768614	774170	2	2	1	0	1	16
1	805892	827483	2	2	0	1	0	17
1	915472	915749	1	1	0	1	0	19
1	924949	925921	1	1	1	1	0	11
1	931090	935771	1	1	1	1	1	9
1	939413	941143	1	1	1	0	1	13
1	939461	941143	1	1	1	0	1	13
1	941307	942135	1	1	1	1	0	13
1	942252	942409	1	1	1	2	0	15
1	942489	942558	1	1	1	2	0	16
1	943059	943252	1	1	1	1	0	20
1	943809	943907	1	1	1	1	0	7
1	944820	945056	2	2	0	1	0	16
1	945147	945517	2	2	1	5	0	18
1	945654	946172	2	2	1	0	2	20
1	946287	946401	2	2	1	3	0	10
1	948233	948489	2	2	1	2	0	12
1	948604	951126	2	2	1	1	0	10
1	951239	951999	2	2	1	1	0	19
1	952140	952411	2	2	1	3	0	12
1	952601	953174	2	2	1	0	1	10
1	957026	957098	2	2	1	1	0	8
1	957274	958928	2	2	1	2	0	5
1	962048	962354	1	1	1	0	1	3
1	964009	964106	1	1	1	1	0	5
1	973327	973499	1	1	1	1	0	7
1	999433	999525	2	2	1	1	0	17
1	1020374	1022200	1	1	1	1	0	17
1	1035325	1040664	1	1	1	1	0	9
1	1041703	1041955	1	1	1	1	0	19
1	1043458	1043537	1	1	1	1	0	11
1	1043733	1043822	1	1	1	1	0	8
1	1044024	1044108	1	1	1	1	0	10
1	1045278	1045358	1	1	1	1	0	6
1	1047688	1047775	1	1	1	2	0	11
1	1048366	1048866	1	1	1	1	0	14
1	1049060	1049235	1	1	1	1	0	19
1	1049796	1049902	1	1	1	1	0	14
1	1050838	1051252	1	1	1	4	0	19
1	1051370	1051452	1	1	1	1	0	8
1	1051816	1053752	1	1	1	1	0	17
1	1053978	1054447	1	1	1	2	0	11
1	1054552	1054823	1	1	1	1	0	9
1	1217689	1218457	2	2	1	3	0	16
1	1218634	1218768	2	2	1	3	0	20
1	1223358	1223831	2	2	1	2	0	10
1	1223969	1228467	2	2	1	1	0	16
1	1255488	1256044	2	2	1	1	0	3
1	1257131	1257207	2	2	1	1	0	14
1	1257311	1263345	2	2	1	2	0	14
1	1267993	1273665	2	2	1	3	0	14
1	1286976	1287108	1	1	1	1	0	9
1	1287837	1287938	1	1	1	1	0	14
1	1293934	1294089	2	2	1	1	0	6
1	1296281	1296424	2	2	1	1	0	7
1	1297934	1298012	2	2	1	1	0	20
1	1298114	1298184	2	2	1	0	1	4
1	1298114	1298369	2	2	1	1	1	6
1	1298422	1298566	2	2	1	1	0	12
1	1299906	1299972	2	2	1	1	0	18
1	1300069	1300157	2	2	1	1	0	18
1	1300203	1300508	2	2	1	1	0	17
1	1300693	1301987	2	2	1	1	0	8
1	1302047	1302921	2	2	1	1	0	12
1	1302976	1303161	2	2	1	2	0	18
1	1309604	1309680	1	1	1	1	0	19
1	1309852	1310633	1	1	1	1	0	16
1	1310689	1310908	1	1	1	1	0	6
1	1312148	1312225	2	2	1	1	0	7
