1	15039	15795	2	2	1	0	3	17
1	16766	16857	2	2	1	0	2	4
1	17056	17232	2	2	1	0	1	5
1	17743	17914	2	2	1	0	2	18
1	18062	18267	2	2	1	0	3	15
1	18370	24737	2	2	0	0	1	17
1	92241	112699	2	2	1	0	2	15
1	139848	140074	2	2	1	0	1	5
1	155832	164262	2	2	1	0	1	15
1	168166	169048	2	2	1	0	2	9
1	185351	185490	2	2	1	0	2	17
1	185560	186316	2	2	1	0	3	17
1	187578	187754	2	2	1	0	1	5
1	188267	188438	2	2	1	0	2	18
1	188585	188790	2	2	1	0	3	15
1	188893	195262	2	2	0	0	1	17
1	268817	289265	2	2	1	0	2	15
1	495050	495276	2	2	1	0	1	5
1	495050	498683	2	2	1	0	1	5
1	498457	498683	2	2	1	0	1	5
1	501621	502186	2	2	1	1	0	17
1	768614	769496	2	2	1	0	2	9
1	852767	853390	1	1	1	1	0	10
1	924949	925921	1	1	1	1	0	13
1	939130	939271	1	1	1	1	0	16
1	942252	942409	1	1	1	1	0	15
1	944801	945041	2	2	1	1	0	18
1	945147	945517	2	2	1	3	0	20
1	948233	948489	2	2	1	2	0	13
1	948604	951126	2	2	1	2	0	16
1	951239	951999	2	2	1	2	0	11
1	952601	953174	2	2	1	1	1	16
1	953893	954003	2	2	1	1	0	4
1	954083	955922	2	2	1	1	0	17
1	957026	957098	2	2	1	3	0	11
1	961553	961628	1	3	1	1	0	20
1	962472	962615	1	1	0	1	0	18
1	1013577	1013983	1	1	1	2	0	10
1	1020374	1022200	1	1	1	1	0	14
1	1040881	1041172	1	1	1	1	0	19
1	1043733	1043822	1	1	1	1	0	3
1	1044258	1044333	1	1	1	1	0	18
1	1044440	1045160	1	1	1	2	0	18
1	1045877	1045963	1	1	1	1	0	5
1	1046266	1046396	1	1	1	1	0	13
1	1047455	1047572	1	1	1	1	0	15
1	1049060	1049235	1	1	1	1	0	12
1	1049452	1049565	1	1	1	2	0	8
1	1049796	1049902	1	1	1	1	0	7
1	1050330	1050426	1	1	1	1	0	4
1	1050592	1050725	1	1	1	1	0	7
